transaction_id,customer_id,transaction_amount,transaction_date,payment_method,product_category,quantity,customer_age,customer_location,device_used,ip_address,shipping_address,billing_address,is_fraudulent,account_age_days,transaction_hour,tx_date
TX-20260108092137-000001-0098,CUST-000001,5904.86,2025-11-08 18:37:28,debit_card,Home,2,39,"Paris, FR",tablet,247.252.68.191,"Paris, FR","Paris, FR",0,200,18,2025-11-08 18:37:28
TX-20260108092137-000001-0099,CUST-000001,4077.36,2025-11-10 12:29:31,cod,Digital,1,41,"Paris, FR",desktop,247.252.68.214,"Paris, FR","Paris, FR",0,202,12,2025-11-10 12:29:31
TX-20260108092137-000001-0100,CUST-000001,4529.25,2025-11-13 03:45:46,wallet,Electronics,1,41,"Paris, FR",tablet,247.252.68.114,"Paris, FR","Paris, FR",0,205,3,2025-11-13 03:45:46
TX-20260108092137-000001-0101,CUST-000001,620.9,2025-11-13 03:58:46,credit_card,Digital,2,40,"Paris, FR",tablet,247.252.68.102,"New York, US","Paris, FR",1,205,3,2025-11-13 03:58:46
TX-20260108092137-000001-0102,CUST-000001,793.51,2025-11-13 17:09:47,bank_transfer,Electronics,3,41,"Paris, FR",tablet,247.252.68.153,"Paris, FR","Paris, FR",0,205,17,2025-11-13 17:09:47
TX-20260108092137-000001-0103,CUST-000001,34880.43,2025-11-14 13:31:16,wallet,Fashion,1,41,"Paris, FR",tablet,247.252.68.213,"Paris, FR","Paris, FR",0,206,13,2025-11-14 13:31:16
TX-20260108092137-000001-0104,CUST-000001,5106.35,2025-11-16 23:45:00,debit_card,Fashion,1,38,"Paris, FR",tablet,247.252.68.231,"Paris, FR","Paris, FR",0,208,23,2025-11-16 23:45:00
TX-20260108092137-000001-0105,CUST-000001,2729.8,2025-11-18 03:58:38,debit_card,Fashion,1,39,"Paris, FR",tablet,247.252.68.29,"Paris, FR","Paris, FR",0,210,3,2025-11-18 03:58:38
TX-20260108092137-000001-0106,CUST-000001,8363.3,2025-11-18 19:36:54,credit_card,Grocery,2,40,"Paris, FR",mobile,247.252.68.5,"Paris, FR","Paris, FR",0,210,19,2025-11-18 19:36:54
TX-20260108092137-000001-0107,CUST-000001,43979.84,2025-11-19 12:08:04,bank_transfer,Luxury,3,40,"Paris, FR",tablet,247.252.68.115,"Paris, FR","Paris, FR",0,211,12,2025-11-19 12:08:04
TX-20260108092137-000001-0108,CUST-000001,9768.94,2025-11-19 16:28:04,credit_card,Home,2,41,"Paris, FR",tablet,247.252.68.118,"Moscow, RU","Paris, FR",1,211,16,2025-11-19 16:28:04
TX-20260108092137-000001-0109,CUST-000001,18553.34,2025-11-20 01:59:35,bank_transfer,Home,3,41,"Paris, FR",tablet,247.252.68.183,"Paris, FR","Paris, FR",0,212,1,2025-11-20 01:59:35
TX-20260108092137-000001-0110,CUST-000001,12101.43,2025-11-21 22:47:01,credit_card,Grocery,2,42,"Paris, FR",tablet,247.252.68.71,"Paris, FR","Paris, FR",0,213,22,2025-11-21 22:47:01
TX-20260108092137-000001-0111,CUST-000001,5614.19,2025-11-22 10:39:39,wallet,Home,1,41,"Paris, FR",tablet,247.252.68.130,"Paris, FR","Paris, FR",0,214,10,2025-11-22 10:39:39
TX-20260108092137-000001-0112,CUST-000001,26219.62,2025-11-23 11:58:06,credit_card,Digital,3,42,"Paris, FR",tablet,247.252.68.185,"Paris, FR","Paris, FR",0,215,11,2025-11-23 11:58:06
TX-20260108092137-000001-0113,CUST-000001,4729.47,2025-11-24 04:23:04,debit_card,Home,1,40,"Paris, FR",tablet,247.252.68.107,"Paris, FR","Paris, FR",0,216,4,2025-11-24 04:23:04
TX-20260108092137-000001-0114,CUST-000001,4199.81,2025-11-26 04:11:34,wallet,Digital,4,42,"Paris, FR",tablet,247.252.68.18,"Toronto, CA","Paris, FR",1,218,4,2025-11-26 04:11:34
TX-20260108092137-000001-0115,CUST-000001,25716.12,2025-11-27 00:38:54,bank_transfer,Electronics,1,41,"Paris, FR",desktop,247.252.68.143,"Paris, FR","Paris, FR",1,219,0,2025-11-27 00:38:54
TX-20260108092137-000001-0116,CUST-000001,6974.72,2025-11-29 08:18:53,cod,Grocery,1,40,"Paris, FR",tablet,247.252.68.224,"Paris, FR","Paris, FR",0,221,8,2025-11-29 08:18:53
TX-20260108092137-000001-0117,CUST-000001,150.63,2025-12-02 17:36:58,credit_card,Grocery,4,41,"Paris, FR",tablet,247.252.68.148,"Paris, FR","Paris, FR",0,224,17,2025-12-02 17:36:58
TX-20260108092137-000001-0118,CUST-000001,3176.37,2025-12-03 00:38:20,bank_transfer,Fashion,5,42,"Paris, FR",desktop,247.252.68.95,"Paris, FR","Paris, FR",1,225,0,2025-12-03 00:38:20
TX-20260108092137-000001-0119,CUST-000001,3164.44,2025-12-03 22:23:10,debit_card,Home,1,40,"Paris, FR",tablet,247.252.68.165,"Paris, FR","Paris, FR",0,225,22,2025-12-03 22:23:10
TX-20260108092137-000001-0120,CUST-000001,2133.4,2025-12-04 03:54:44,wallet,Electronics,1,40,"Paris, FR",tablet,247.252.68.80,"Paris, FR","Paris, FR",0,226,3,2025-12-04 03:54:44
TX-20260108092137-000001-0121,CUST-000001,1697.97,2025-12-05 12:49:06,debit_card,Fashion,3,41,"Paris, FR",tablet,247.252.68.37,"Paris, FR","Paris, FR",0,227,12,2025-12-05 12:49:06
TX-20260108092137-000001-0122,CUST-000001,9232.6,2025-12-09 17:40:32,credit_card,Digital,2,40,"Paris, FR",tablet,247.252.68.117,"Paris, FR","Paris, FR",0,231,17,2025-12-09 17:40:32
TX-20260108092137-000001-0123,CUST-000001,5339.51,2025-12-10 03:57:47,wallet,Luxury,2,40,"Paris, FR",tablet,247.252.68.173,"Lagos, NG","Paris, FR",1,232,3,2025-12-10 03:57:47
TX-20260108092137-000001-0124,CUST-000001,5474.31,2025-12-11 11:36:17,bank_transfer,Home,1,40,"Paris, FR",tablet,247.252.68.56,"Paris, FR","Paris, FR",0,233,11,2025-12-11 11:36:17
TX-20260108092137-000001-0125,CUST-000001,11366.3,2025-12-11 22:11:06,bank_transfer,Electronics,2,40,"Paris, FR",tablet,247.252.68.125,"Paris, FR","Paris, FR",0,233,22,2025-12-11 22:11:06
TX-20260108092137-000001-0126,CUST-000001,4719.26,2025-12-12 21:25:51,debit_card,Home,2,39,"Paris, FR",mobile,247.252.68.78,"Paris, FR","Paris, FR",0,234,21,2025-12-12 21:25:51
TX-20260108092137-000001-0127,CUST-000001,5535.2,2025-12-14 10:34:42,wallet,Grocery,1,41,"Paris, FR",tablet,247.252.68.192,"Paris, FR","Paris, FR",0,236,10,2025-12-14 10:34:42
TX-20260108092137-000001-0128,CUST-000001,27065.85,2025-12-14 14:11:54,cod,Digital,1,43,"Paris, FR",tablet,247.252.68.172,"Paris, FR","Paris, FR",0,236,14,2025-12-14 14:11:54
TX-20260108092137-000001-0129,CUST-000001,10648.46,2025-12-15 07:44:36,credit_card,Home,2,40,"Paris, FR",tablet,247.252.68.110,"Johannesburg, ZA","Paris, FR",0,237,7,2025-12-15 07:44:36
TX-20260108092137-000001-0130,CUST-000001,4249.36,2025-12-15 18:41:11,bank_transfer,Grocery,3,42,"Paris, FR",tablet,247.252.68.84,"Paris, FR","Paris, FR",0,237,18,2025-12-15 18:41:11
TX-20260108092137-000001-0131,CUST-000001,8240.69,2025-12-16 17:21:29,bank_transfer,Digital,3,42,"Paris, FR",mobile,247.252.68.28,"Paris, FR","Paris, FR",0,238,17,2025-12-16 17:21:29
TX-20260108092137-000001-0132,CUST-000001,6569.65,2025-12-17 10:21:55,cod,Electronics,2,42,"Paris, FR",tablet,247.252.68.87,"Paris, FR","Paris, FR",0,239,10,2025-12-17 10:21:55
TX-20260108092137-000001-0133,CUST-000001,2498.83,2025-12-17 10:28:11,credit_card,Luxury,1,41,"Paris, FR",tablet,247.252.68.50,"Paris, FR","Paris, FR",0,239,10,2025-12-17 10:28:11
TX-20260108092137-000001-0134,CUST-000001,3801.0,2025-12-18 13:34:08,debit_card,Fashion,3,41,"Paris, FR",tablet,247.252.68.45,"Paris, FR","Paris, FR",0,240,13,2025-12-18 13:34:08
TX-20260108092137-000001-0135,CUST-000001,1391.94,2025-12-18 15:58:51,credit_card,Fashion,2,41,"Paris, FR",tablet,247.252.68.194,"Paris, FR","Paris, FR",0,240,15,2025-12-18 15:58:51
TX-20260108092137-000001-0136,CUST-000001,4080.4,2025-12-19 07:58:35,cod,Digital,2,41,"Paris, FR",tablet,247.252.68.222,"Paris, FR","Paris, FR",0,241,7,2025-12-19 07:58:35
TX-20260108092137-000001-0137,CUST-000001,5159.69,2025-12-21 01:02:31,bank_transfer,Electronics,1,42,"Paris, FR",tablet,247.252.68.204,"Paris, FR","Paris, FR",0,243,1,2025-12-21 01:02:31
TX-20260108092137-000001-0138,CUST-000001,22562.15,2025-12-22 01:29:39,cod,Electronics,2,40,"Paris, FR",tablet,247.252.68.15,"Paris, FR","Paris, FR",1,244,1,2025-12-22 01:29:39
TX-20260108092137-000001-0139,CUST-000001,3158.13,2025-12-23 19:44:44,credit_card,Luxury,1,43,"Paris, FR",tablet,247.252.68.149,"Paris, FR","Paris, FR",0,245,19,2025-12-23 19:44:44
TX-20260108092137-000001-0140,CUST-000001,3095.16,2025-12-24 07:07:43,credit_card,Home,2,43,"Paris, FR",tablet,247.252.68.83,"Paris, FR","Paris, FR",0,246,7,2025-12-24 07:07:43
TX-20260108092137-000001-0141,CUST-000001,3903.78,2025-12-25 14:51:41,credit_card,Home,2,41,"Paris, FR",tablet,247.252.68.130,"London, GB","Paris, FR",0,247,14,2025-12-25 14:51:41
TX-20260108092137-000001-0142,CUST-000001,10451.68,2025-12-26 17:20:03,bank_transfer,Home,2,42,"Paris, FR",tablet,247.252.68.94,"Paris, FR","Paris, FR",0,248,17,2025-12-26 17:20:03
TX-20260108092137-000001-0143,CUST-000001,5641.18,2025-12-27 03:09:52,bank_transfer,Grocery,2,41,"Paris, FR",tablet,247.252.68.162,"Paris, FR","Paris, FR",0,249,3,2025-12-27 03:09:52
TX-20260108092137-000001-0144,CUST-000001,19355.55,2025-12-27 18:49:47,credit_card,Luxury,1,41,"Paris, FR",tablet,247.252.68.186,"Paris, FR","Paris, FR",0,249,18,2025-12-27 18:49:47
TX-20260108092137-000001-0145,CUST-000001,7377.48,2025-12-27 20:10:35,cod,Fashion,3,41,"Paris, FR",tablet,247.252.68.37,"Paris, FR","Paris, FR",0,249,20,2025-12-27 20:10:35
TX-20260108092137-000001-0146,CUST-000001,5505.14,2025-12-27 21:21:15,bank_transfer,Fashion,2,41,"Paris, FR",tablet,247.252.68.165,"Sydney, AU","Paris, FR",0,249,21,2025-12-27 21:21:15
TX-20260108092137-000001-0147,CUST-000001,5337.27,2025-12-29 04:39:33,cod,Electronics,1,41,"Paris, FR",tablet,247.252.68.93,"Paris, FR","Paris, FR",1,251,4,2025-12-29 04:39:33
TX-20260108092137-000001-0148,CUST-000001,1374.76,2025-12-29 08:35:29,debit_card,Grocery,1,41,"Paris, FR",desktop,247.252.68.36,"Paris, FR","Paris, FR",0,251,8,2025-12-29 08:35:29
TX-20260108092137-000001-0149,CUST-000001,5494.29,2025-12-29 20:27:23,credit_card,Luxury,2,41,"Paris, FR",tablet,247.252.68.225,"Moscow, RU","Paris, FR",1,251,20,2025-12-29 20:27:23
TX-20260108092137-000001-0150,CUST-000001,7850.12,2025-12-30 07:17:41,bank_transfer,Fashion,3,42,"Paris, FR",tablet,247.252.68.198,"Paris, FR","Paris, FR",0,252,7,2025-12-30 07:17:41
TX-20260108092137-000001-0151,CUST-000001,4182.33,2025-12-30 12:22:04,bank_transfer,Electronics,2,43,"Paris, FR",tablet,247.252.68.61,"Paris, FR","Paris, FR",0,252,12,2025-12-30 12:22:04
TX-20260108092137-000001-0152,CUST-000001,5409.0,2025-12-31 03:41:49,bank_transfer,Fashion,1,43,"Paris, FR",tablet,247.252.68.208,"Paris, FR","Paris, FR",0,253,3,2025-12-31 03:41:49
TX-20260108092137-000001-0153,CUST-000001,50.0,2025-12-31 11:34:25,debit_card,Grocery,1,41,"Paris, FR",tablet,247.252.68.113,"Paris, FR","Paris, FR",0,253,11,2025-12-31 11:34:25
TX-20260108092137-000001-0154,CUST-000001,3901.05,2025-12-31 16:21:57,bank_transfer,Luxury,1,40,"Paris, FR",tablet,247.252.68.36,"Johannesburg, ZA","Paris, FR",0,253,16,2025-12-31 16:21:57
TX-20260108092137-000001-0155,CUST-000001,26914.16,2026-01-01 18:21:41,bank_transfer,Grocery,2,41,"Paris, FR",tablet,247.252.68.217,"Paris, FR","Paris, FR",0,254,18,2026-01-01 18:21:41
TX-20260108092137-000001-0156,CUST-000001,36949.74,2026-01-03 13:17:31,credit_card,Fashion,5,41,"Paris, FR",tablet,247.252.68.24,"Sao Paulo, BR","Paris, FR",1,256,13,2026-01-03 13:17:31
TX-20260108092137-000001-0157,CUST-000001,6320.02,2026-01-03 13:33:25,bank_transfer,Grocery,3,41,"Paris, FR",desktop,247.252.68.129,"Paris, FR","Paris, FR",0,256,13,2026-01-03 13:33:25
TX-20260108092137-000001-0158,CUST-000001,2074.63,2026-01-04 12:36:43,credit_card,Grocery,4,40,"Paris, FR",tablet,247.252.68.26,"Paris, FR","Paris, FR",0,257,12,2026-01-04 12:36:43
TX-20260108092137-000001-0159,CUST-000001,4541.68,2026-01-04 19:10:24,debit_card,Fashion,2,42,"Paris, FR",tablet,247.252.68.195,"Berlin, DE","Paris, FR",0,257,19,2026-01-04 19:10:24
TX-20260108092137-000001-0160,CUST-000001,6283.03,2026-01-05 08:19:39,credit_card,Electronics,2,42,"Paris, FR",tablet,247.252.68.39,"Paris, FR","Paris, FR",0,258,8,2026-01-05 08:19:39
TX-20260108092137-000001-0161,CUST-000001,6527.71,2026-01-07 08:17:44,cod,Home,3,41,"Paris, FR",tablet,247.252.68.78,"Paris, FR","Paris, FR",0,260,8,2026-01-07 08:17:44
TX-20260108092137-000001-0162,CUST-000001,5682.0,2026-01-08 12:25:22,cod,Home,2,39,"Paris, FR",tablet,247.252.68.128,"Paris, FR","Paris, FR",0,261,12,2026-01-08 12:25:22
TX-20260108092137-000001-0163,CUST-000001,28081.04,2026-01-08 18:22:18,cod,Luxury,1,41,"Paris, FR",tablet,247.252.68.110,"Paris, FR","Paris, FR",1,261,18,2026-01-08 18:22:18
TX-20260108092137-000002-0000,CUST-000002,1195.12,2025-07-16 03:41:38,credit_card,Electronics,3,31,"Sao Paulo, BR",desktop,94.102.81.234,"Sao Paulo, BR","Sao Paulo, BR",1,249,3,2025-07-16 03:41:38
TX-20260108092137-000002-0001,CUST-000002,1343.26,2025-07-16 22:45:52,wallet,Digital,2,30,"Sao Paulo, BR",mobile,94.102.81.52,"Sao Paulo, BR","Sao Paulo, BR",1,249,22,2025-07-16 22:45:52
TX-20260108092137-000002-0002,CUST-000002,1957.35,2025-07-19 01:07:31,bank_transfer,Fashion,2,31,"Sao Paulo, BR",desktop,94.102.81.171,"Singapore, SG","Sao Paulo, BR",1,252,1,2025-07-19 01:07:31
TX-20260108092137-000002-0003,CUST-000002,9386.6,2025-07-19 06:55:34,cod,Grocery,2,29,"Sao Paulo, BR",mobile,94.102.81.238,"Sao Paulo, BR","Sao Paulo, BR",1,252,6,2025-07-19 06:55:34
TX-20260108092137-000002-0004,CUST-000002,1435.07,2025-07-19 18:10:28,wallet,Luxury,2,33,"Sao Paulo, BR",mobile,94.102.81.203,"Paris, FR","Sao Paulo, BR",1,252,18,2025-07-19 18:10:28
TX-20260108092137-000002-0005,CUST-000002,1360.87,2025-07-20 02:39:53,cod,Grocery,1,32,"Sao Paulo, BR",mobile,94.102.81.17,"Lagos, NG","Sao Paulo, BR",1,253,2,2025-07-20 02:39:53
TX-20260108092137-000002-0006,CUST-000002,2650.03,2025-07-20 04:21:24,bank_transfer,Luxury,3,31,"Sao Paulo, BR",mobile,94.102.81.148,"Sao Paulo, BR","Sao Paulo, BR",1,253,4,2025-07-20 04:21:24
TX-20260108092137-000002-0007,CUST-000002,1194.59,2025-07-21 03:17:44,credit_card,Home,1,32,"Sao Paulo, BR",mobile,94.102.81.33,"Sao Paulo, BR","Sao Paulo, BR",0,254,3,2025-07-21 03:17:44
TX-20260108092137-000002-0008,CUST-000002,2252.78,2025-07-21 05:23:20,cod,Fashion,2,31,"Sao Paulo, BR",mobile,94.102.81.234,"Sao Paulo, BR","Sao Paulo, BR",0,254,5,2025-07-21 05:23:20
TX-20260108092137-000002-0009,CUST-000002,2021.86,2025-07-21 10:53:05,cod,Fashion,3,31,"Sao Paulo, BR",mobile,94.102.81.240,"Sao Paulo, BR","Sao Paulo, BR",0,254,10,2025-07-21 10:53:05
TX-20260108092137-000002-0010,CUST-000002,875.12,2025-07-21 12:09:06,cod,Grocery,2,32,"Sao Paulo, BR",desktop,94.102.81.245,"Sao Paulo, BR","Sao Paulo, BR",0,254,12,2025-07-21 12:09:06
TX-20260108092137-000002-0011,CUST-000002,14555.66,2025-07-21 14:37:08,wallet,Luxury,2,31,"Sao Paulo, BR",mobile,94.102.81.44,"Sao Paulo, BR","Sao Paulo, BR",1,254,14,2025-07-21 14:37:08
TX-20260108092137-000002-0012,CUST-000002,2442.66,2025-07-22 06:46:57,debit_card,Digital,1,32,"Sao Paulo, BR",mobile,94.102.81.11,"Johannesburg, ZA","Sao Paulo, BR",0,255,6,2025-07-22 06:46:57
TX-20260108092137-000002-0013,CUST-000002,9725.34,2025-07-24 03:18:27,credit_card,Digital,2,33,"Sao Paulo, BR",desktop,94.102.81.197,"Sao Paulo, BR","Sao Paulo, BR",1,257,3,2025-07-24 03:18:27
TX-20260108092137-000002-0014,CUST-000002,1898.29,2025-07-25 06:04:10,credit_card,Home,1,31,"Sao Paulo, BR",tablet,94.102.81.245,"Sao Paulo, BR","Sao Paulo, BR",1,258,6,2025-07-25 06:04:10
TX-20260108092137-000002-0015,CUST-000002,1919.83,2025-07-26 01:19:47,bank_transfer,Grocery,5,33,"Sao Paulo, BR",mobile,94.102.81.41,"Sao Paulo, BR","Sao Paulo, BR",0,259,1,2025-07-26 01:19:47
TX-20260108092137-000002-0016,CUST-000002,2141.29,2025-07-26 02:51:00,debit_card,Grocery,3,32,"Sao Paulo, BR",mobile,94.102.81.184,"Sao Paulo, BR","Sao Paulo, BR",1,259,2,2025-07-26 02:51:00
TX-20260108092137-000002-0017,CUST-000002,1661.64,2025-07-26 03:24:29,wallet,Home,1,33,"Sao Paulo, BR",mobile,94.102.81.144,"Sao Paulo, BR","Sao Paulo, BR",1,259,3,2025-07-26 03:24:29
TX-20260108092137-000002-0018,CUST-000002,831.49,2025-07-27 13:43:00,credit_card,Grocery,1,29,"Sao Paulo, BR",mobile,94.102.81.13,"Sao Paulo, BR","Sao Paulo, BR",1,260,13,2025-07-27 13:43:00
TX-20260108092137-000002-0019,CUST-000002,2481.29,2025-07-27 22:18:42,cod,Home,2,32,"Sao Paulo, BR",mobile,94.102.81.240,"Moscow, RU","Sao Paulo, BR",1,260,22,2025-07-27 22:18:42
TX-20260108092137-000002-0020,CUST-000002,1274.32,2025-07-28 07:49:34,debit_card,Home,1,32,"Sao Paulo, BR",desktop,94.102.81.79,"Sao Paulo, BR","Sao Paulo, BR",0,261,7,2025-07-28 07:49:34
TX-20260108092137-000002-0021,CUST-000002,2228.94,2025-07-28 13:08:52,bank_transfer,Luxury,6,32,"Sao Paulo, BR",mobile,94.102.81.150,"Sao Paulo, BR","Sao Paulo, BR",1,261,13,2025-07-28 13:08:52
TX-20260108092137-000002-0022,CUST-000002,8587.59,2025-07-29 00:59:50,bank_transfer,Luxury,1,31,"Sao Paulo, BR",tablet,94.102.81.74,"Sao Paulo, BR","Sao Paulo, BR",1,262,0,2025-07-29 00:59:50
TX-20260108092137-000002-0023,CUST-000002,2104.75,2025-07-29 14:59:22,bank_transfer,Fashion,1,30,"Sao Paulo, BR",tablet,94.102.81.104,"Sao Paulo, BR","Sao Paulo, BR",0,262,14,2025-07-29 14:59:22
TX-20260108092137-000002-0024,CUST-000002,833.8,2025-08-01 22:08:26,cod,Luxury,2,30,"Sao Paulo, BR",mobile,94.102.81.19,"Sao Paulo, BR","Sao Paulo, BR",1,265,22,2025-08-01 22:08:26
TX-20260108092137-000002-0025,CUST-000002,2286.12,2025-08-02 03:06:30,cod,Grocery,1,31,"Sao Paulo, BR",tablet,94.102.81.31,"Sao Paulo, BR","Sao Paulo, BR",1,266,3,2025-08-02 03:06:30
TX-20260108092137-000002-0026,CUST-000002,5047.95,2025-08-06 04:05:43,wallet,Grocery,2,32,"Sao Paulo, BR",mobile,94.102.81.37,"Sao Paulo, BR","Sao Paulo, BR",1,270,4,2025-08-06 04:05:43
TX-20260108092137-000002-0027,CUST-000002,2011.92,2025-08-06 12:16:27,cod,Electronics,4,32,"Sao Paulo, BR",mobile,94.102.81.86,"Sao Paulo, BR","Sao Paulo, BR",0,270,12,2025-08-06 12:16:27
TX-20260108092137-000002-0028,CUST-000002,2643.14,2025-08-07 21:44:00,debit_card,Luxury,2,32,"Sao Paulo, BR",mobile,94.102.81.157,"Sao Paulo, BR","Sao Paulo, BR",0,271,21,2025-08-07 21:44:00
TX-20260108092137-000002-0029,CUST-000002,3091.14,2025-08-08 04:27:29,cod,Digital,3,31,"Sao Paulo, BR",tablet,94.102.81.213,"Sao Paulo, BR","Sao Paulo, BR",1,272,4,2025-08-08 04:27:29
TX-20260108092137-000002-0030,CUST-000002,1405.64,2025-08-08 17:42:19,cod,Grocery,1,33,"Sao Paulo, BR",mobile,94.102.81.85,"Sao Paulo, BR","Sao Paulo, BR",0,272,17,2025-08-08 17:42:19
TX-20260108092137-000002-0031,CUST-000002,3417.25,2025-08-09 17:24:00,cod,Grocery,1,32,"Sao Paulo, BR",tablet,94.102.81.122,"Johannesburg, ZA","Sao Paulo, BR",1,273,17,2025-08-09 17:24:00
TX-20260108092137-000002-0032,CUST-000002,1496.04,2025-08-11 19:04:24,cod,Luxury,1,31,"Sao Paulo, BR",mobile,94.102.81.123,"Sao Paulo, BR","Sao Paulo, BR",1,275,19,2025-08-11 19:04:24
TX-20260108092137-000002-0033,CUST-000002,2987.12,2025-08-13 01:35:30,cod,Home,1,33,"Sao Paulo, BR",mobile,94.102.81.9,"Sao Paulo, BR","Sao Paulo, BR",0,277,1,2025-08-13 01:35:30
TX-20260108092137-000002-0034,CUST-000002,1907.97,2025-08-14 08:37:14,debit_card,Electronics,1,32,"Sao Paulo, BR",mobile,94.102.81.106,"Sao Paulo, BR","Sao Paulo, BR",0,278,8,2025-08-14 08:37:14
TX-20260108092137-000002-0035,CUST-000002,71.63,2025-08-15 23:58:27,cod,Home,3,32,"Sao Paulo, BR",tablet,94.102.81.181,"Sao Paulo, BR","Sao Paulo, BR",1,279,23,2025-08-15 23:58:27
TX-20260108092137-000002-0036,CUST-000002,310.76,2025-08-17 00:59:16,wallet,Digital,1,32,"Sao Paulo, BR",mobile,94.102.81.245,"Sao Paulo, BR","Sao Paulo, BR",1,281,0,2025-08-17 00:59:16
TX-20260108092137-000002-0037,CUST-000002,812.23,2025-08-17 09:28:36,wallet,Luxury,1,32,"Sao Paulo, BR",mobile,94.102.81.185,"Sao Paulo, BR","Sao Paulo, BR",0,281,9,2025-08-17 09:28:36
TX-20260108092137-000002-0038,CUST-000002,1841.53,2025-08-18 06:37:51,wallet,Luxury,3,30,"Sao Paulo, BR",mobile,94.102.81.58,"Moscow, RU","Sao Paulo, BR",0,282,6,2025-08-18 06:37:51
TX-20260108092137-000002-0039,CUST-000002,651.57,2025-08-18 08:56:44,wallet,Digital,4,32,"Sao Paulo, BR",mobile,94.102.81.82,"Sao Paulo, BR","Sao Paulo, BR",1,282,8,2025-08-18 08:56:44
TX-20260108092137-000002-0040,CUST-000002,832.07,2025-08-19 02:36:22,wallet,Grocery,1,32,"Sao Paulo, BR",mobile,94.102.81.98,"Sao Paulo, BR","Sao Paulo, BR",0,283,2,2025-08-19 02:36:22
TX-20260108092137-000002-0041,CUST-000002,1395.89,2025-08-20 17:35:47,wallet,Fashion,4,31,"Sao Paulo, BR",mobile,94.102.81.183,"Sao Paulo, BR","Sao Paulo, BR",1,284,17,2025-08-20 17:35:47
TX-20260108092137-000002-0042,CUST-000002,2648.87,2025-08-21 03:28:54,wallet,Digital,2,32,"Sao Paulo, BR",mobile,94.102.81.138,"Sao Paulo, BR","Sao Paulo, BR",1,285,3,2025-08-21 03:28:54
TX-20260108092137-000002-0043,CUST-000002,1946.96,2025-08-27 19:49:04,wallet,Fashion,3,31,"Sao Paulo, BR",mobile,94.102.81.62,"Sao Paulo, BR","Sao Paulo, BR",1,291,19,2025-08-27 19:49:04
TX-20260108092137-000002-0044,CUST-000002,1068.18,2025-08-28 17:06:37,cod,Fashion,3,31,"Sao Paulo, BR",mobile,94.102.81.106,"Sao Paulo, BR","Sao Paulo, BR",1,292,17,2025-08-28 17:06:37
TX-20260108092137-000002-0045,CUST-000002,716.03,2025-08-28 19:43:40,debit_card,Electronics,5,31,"Sao Paulo, BR",mobile,94.102.81.240,"Sao Paulo, BR","Sao Paulo, BR",0,292,19,2025-08-28 19:43:40
TX-20260108092137-000002-0046,CUST-000002,2117.42,2025-08-31 04:31:38,debit_card,Grocery,1,32,"Sao Paulo, BR",mobile,94.102.81.233,"Sao Paulo, BR","Sao Paulo, BR",0,295,4,2025-08-31 04:31:38
TX-20260108092137-000002-0047,CUST-000002,1357.77,2025-08-31 06:05:44,debit_card,Luxury,4,32,"Sao Paulo, BR",mobile,94.102.81.240,"Karachi, PK","Sao Paulo, BR",1,295,6,2025-08-31 06:05:44
TX-20260108092137-000002-0048,CUST-000002,2794.88,2025-09-02 19:00:29,bank_transfer,Home,1,32,"Sao Paulo, BR",mobile,94.102.81.224,"Sao Paulo, BR","Sao Paulo, BR",0,297,19,2025-09-02 19:00:29
TX-20260108092137-000002-0049,CUST-000002,1397.17,2025-09-04 01:16:53,credit_card,Grocery,1,32,"Sao Paulo, BR",mobile,94.102.81.252,"Sao Paulo, BR","Sao Paulo, BR",1,299,1,2025-09-04 01:16:53
TX-20260108092137-000002-0050,CUST-000002,1590.68,2025-09-04 07:31:13,cod,Luxury,2,32,"Sao Paulo, BR",mobile,94.102.81.70,"Toronto, CA","Sao Paulo, BR",1,299,7,2025-09-04 07:31:13
